Gene	beta	se2
ENSG00000000419	0.158746460958	0.735742729226
ENSG00000000457	-1.60847780812	2.03519965622
ENSG00000000460	-1.39431867335	0.681376297195
ENSG00000000938	0.0295554377663	2.18192880561
ENSG00000000971	-0.870618735374	2.07418480797
ENSG00000001036	-1.12401541959	0.685827663817
ENSG00000001084	-0.283935856161	2.13344405464
ENSG00000001167	0.0299470978835	2.18192875714
ENSG00000001460	0.609476859681	0.464627909834
ENSG00000001461	-0.946595200764	2.06907674451
ENSG00000001561	-1.07082610286	2.06071735646
ENSG00000001617	0.0292681157655	2.18192884193
ENSG00000001626	1.36567859797	0.0129654740855
ENSG00000001629	0.960134854334	0.820624268773
ENSG00000001630	-1.4615393836	2.04092833684
ENSG00000001631	-0.7081210746	2.08706709003
ENSG00000002016	1.05025225276	0.00393451092271
ENSG00000002330	-0.515408340872	0.701869197066
ENSG00000002549	0.323660483202	0.448891254887
ENSG00000002586	-0.722343651824	2.08706790882
ENSG00000002587	-0.137764563697	2.15395672383
ENSG00000002726	-0.816222994597	0.692752795618
ENSG00000002745	-0.287705905363	2.13344455248
ENSG00000002746	-0.28013155101	2.13344493994
ENSG00000002822	-2.63368502829	2.01285023457
ENSG00000002834	-1.06093611933	0.294559767131
ENSG00000002919	-1.18306664003	2.05416456192
ENSG00000002933	-0.237494587918	0.713289108508
ENSG00000003056	0.39117849944	0.753733739303
ENSG00000003137	0.256842000762	2.22233748448
ENSG00000003147	-0.279025188668	2.13344494139
ENSG00000003249	-1.07174505566	2.06071722837
ENSG00000003393	-0.842834468027	0.692093853778
ENSG00000003400	0.0512512751598	0.128687333933
ENSG00000003402	-1.07250131149	2.06071678289
ENSG00000003436	-0.413644219044	2.11775936326
ENSG00000003509	-2.10629347767	2.02161613426
ENSG00000003756	-0.279760021624	2.13344383727
ENSG00000003987	-1.74122563527	2.03088079007
ENSG00000003989	-0.0822493968795	0.72083165948
ENSG00000004059	0.491008955706	2.28582631681
ENSG00000004139	-0.945217843062	2.0690766412
ENSG00000004142	1.31595344587	2.66677901712
ENSG00000004399	1.24536924055	0.37278451981
ENSG00000004455	0.230596845536	0.740851271322
ENSG00000004468	-2.2111318795	2.0195285406
ENSG00000004478	-0.617409792324	2.09534873331
ENSG00000004487	-0.512627356119	2.10537500465
ENSG00000004534	0.231018995941	2.22233298527
ENSG00000004660	-0.619104725207	2.09534961014
ENSG00000004700	-0.391317051466	0.124776703298
ENSG00000004766	-0.611085472899	2.09535083139
ENSG00000004777	0.1569035463	0.735744468036
ENSG00000004779	1.32976724771	2.66677713615
ENSG00000004799	-2.03771294923	2.02310063887
ENSG00000004809	-3.05662374932	2.00840989217
ENSG00000004838	-1.28295028494	2.04889154605
ENSG00000004846	-2.89084862175	0.670051137607
ENSG00000004864	-0.670575593723	0.298728523577
ENSG00000004866	0.803218562414	0.800111883454
ENSG00000004897	-0.386820190325	0.0923493376254
ENSG00000004939	0.0289546845407	2.18192874357
ENSG00000004948	-0.7920051061	0.693444675372
ENSG00000004975	-0.400437357084	2.11775939349
ENSG00000005001	2.42834158759	0.571539198476
ENSG00000005007	0.487251292255	2.28582633917
ENSG00000005020	0.690873809464	0.784425251297
ENSG00000005059	-1.23613776297	2.05139367382
ENSG00000005073	0.227751565752	2.22233303721
