Gene	beta	se2
ENSG00000005243	-1.9502805912	2.0571971819
ENSG00000005249	0.516798502784	2.66672074624
ENSG00000005339	0.00554332700575	2.40005462556
ENSG00000005379	-0.844961780948	0.723863893592
ENSG00000005381	-1.18766350239	0.0173119367566
ENSG00000005421	-1.289864152	0.422031946437
ENSG00000005436	-3.30230569997	2.0148692868
ENSG00000005448	-1.40317366487	0.699507392062
ENSG00000005469	0.277102188197	0.015200045799
ENSG00000005471	-0.392796496387	0.454107926838
ENSG00000005483	1.87816881272	0.0202951143135
ENSG00000005486	1.60630780768	1.3333873998
ENSG00000005513	1.13564240607	1.06672473953
ENSG00000005700	1.2176636029	0.159808312555
ENSG00000005801	-0.42654640913	0.753677060869
ENSG00000005810	0.43803246684	0.291241804328
ENSG00000005812	0.191399329471	0.276331084288
ENSG00000005844	0.658345238888	0.184670017879
ENSG00000005882	0.00163109623689	0.480055321484
ENSG00000005884	-0.720206302692	0.73123730531
ENSG00000005955	-1.22502116087	2.11770119849
ENSG00000005961	-1.14003099392	0.709274274774
ENSG00000005981	-2.68124678438	2.02745131758
ENSG00000006007	-1.69734365864	0.691412323418
ENSG00000006016	-0.0775759333007	0.474128318148
ENSG00000006025	1.22456877831	0.13410873212
ENSG00000006042	-0.778010591175	2.1818740433
ENSG00000006047	0.476686595672	2.66672263317
ENSG00000006059	-1.54341486836	0.417147903502
ENSG00000006071	-1.18682555708	0.303160084465
ENSG00000006074	0.144194783592	0.820566640467
ENSG00000006075	-0.823179864686	0.435141552208
ENSG00000006114	-1.42632469719	2.09529260725
ENSG00000006118	-0.20445234132	0.464572429623
ENSG00000006125	-1.53583138383	2.08701080244
ENSG00000006128	0.509081105292	2.6667205895
ENSG00000006194	-1.0036751846	0.715501236973
ENSG00000006210	-1.08302055038	2.13338848901
ENSG00000006282	-1.22472045239	0.302575511666
ENSG00000006283	-2.53519709488	2.03082515832
ENSG00000006327	0.501278839595	2.66672063575
ENSG00000006377	-1.14196138225	2.13339051825
ENSG00000006432	-0.387917716447	0.454108516294
ENSG00000006453	-1.88697984817	2.06065994274
ENSG00000006459	1.01479379901	0.622276307814
ENSG00000006468	-1.78453380541	2.06901960896
ENSG00000006530	-0.790724537217	0.436417576017
ENSG00000006534	-0.78802584732	2.18187212871
ENSG00000006555	-1.52966103546	2.08701234202
ENSG00000006576	-0.340635823496	0.761958876704
ENSG00000006606	-0.0198949246932	0.00477232364783
ENSG00000006607	-1.38649522969	0.161622268065
ENSG00000006611	-1.40612736571	0.299754371874
ENSG00000006625	-0.730820918771	0.731236873155
ENSG00000006634	-0.23873480438	0.771983714075
ENSG00000006638	0.720895937848	0.403417629464
ENSG00000006652	-1.09742447442	2.13338734628
ENSG00000006659	0.137025217391	0.820566717039
ENSG00000006695	0.142122369981	0.82056666389
ENSG00000006704	1.10127775218	0.355609816604
ENSG00000006712	-0.122125661906	0.784367699949
ENSG00000006715	-0.911490013771	0.196471011364
ENSG00000006740	-0.792365331365	2.18187302337
ENSG00000006744	0.0900002274715	0.0840572754963
ENSG00000006747	-0.280459293263	0.135719663475
ENSG00000006788	-0.00607165631622	0.0276194486256
ENSG00000006831	-0.00296108507389	2.40005394833
ENSG00000006837	-1.59395028197	0.694118761118
ENSG00000007001	-2.92605825022	2.0215594675
ENSG00000007038	-0.333186053131	0.457196788111
ENSG00000007047	-0.588002958088	2.22227629162
ENSG00000007062	-1.43437638538	0.190606060879
ENSG00000007080	-0.325089962601	2.28576957139
ENSG00000007129	-2.28591455373	2.04087046489
ENSG00000007168	-0.338466103001	2.28576813822
ENSG00000007171	-2.98397890762	2.02025640311
ENSG00000007174	-0.143051721349	0.03220206117
ENSG00000007202	-0.482411055791	0.24967350339
ENSG00000007216	-1.59165852878	0.416314290798
ENSG00000007237	-1.60691134165	2.08005399362
ENSG00000007255	-0.327066269795	0.761959940832
ENSG00000007264	-1.10677474025	0.711165866718
ENSG00000007306	-2.18726265037	0.107695425343
ENSG00000007312	1.60976104176	4.00005386069
ENSG00000007314	-0.0849762830738	0.263093009628
ENSG00000007341	-1.04163588232	0.305970566202
ENSG00000007372	0.512663118121	2.66672047996
ENSG00000007376	-3.0893323633	2.01775569688
ENSG00000007384	-0.516012255371	0.319667287871
ENSG00000007392	-1.21477431667	2.11770128251
ENSG00000007402	0.274248076566	0.50531708854
ENSG00000007516	-1.33261660826	0.300584696662
ENSG00000007520	-2.19650008728	2.04449879433
ENSG00000007541	-1.45599931569	0.299014872339
ENSG00000007545	-0.229767760638	0.771984067165
ENSG00000007866	-0.278219958694	2.28577091795
ENSG00000007908	-1.18836342897	0.707537055852
ENSG00000007923	0.317124697642	0.233154787241
ENSG00000007933	-2.18542247324	0.409103721655
ENSG00000007944	-1.09749166459	2.13338714339
ENSG00000007968	-1.11238861934	2.13338844453
ENSG00000008018	0.510107700329	2.66672049804
ENSG00000008083	-1.43622119905	2.09529263492
ENSG00000008118	0.447070125686	0.0204243392828
ENSG00000008128	1.96289509543	0.0089067676099
ENSG00000008130	0.186425398651	0.276330925477
ENSG00000008196	-0.335047019908	2.28576809305
ENSG00000008197	0.513095415884	2.6667205365
ENSG00000008226	-1.01993300926	0.074007106175
ENSG00000008256	-0.786923906565	2.18187201474
ENSG00000008277	-0.204749014858	0.332280181415
ENSG00000008282	-0.589531968097	2.2222761693
ENSG00000008283	-0.549556378466	2.22227879906
ENSG00000008294	0.506339271216	0.888942860678
ENSG00000008300	-0.720007223653	0.439269846828
ENSG00000008311	-1.04436159862	0.428222960168
ENSG00000008323	0.211135867519	0.0342315662068
ENSG00000008324	-0.786473724703	2.18187231678
ENSG00000008382	-1.34141871633	2.10531758253
ENSG00000008394	-0.790100886321	2.18187203842
ENSG00000008405	-0.591431217224	0.444498505823
ENSG00000008438	-1.68031971415	2.07412870722
ENSG00000008441	0.512573954332	2.66672049283
ENSG00000008513	-0.336804719281	2.28576819585
ENSG00000008516	-1.88530470617	0.41232517827
ENSG00000008517	-1.73662427272	0.690250970402
ENSG00000008710	-0.0594779604837	0.0881150946811
ENSG00000008735	-1.52528887923	2.08701201239
ENSG00000008838	-1.45427122034	0.418746133414
ENSG00000008853	-1.20881746189	2.11770169156
ENSG00000008869	1.95869737681	0.0319909398036
ENSG00000008952	0.498540845375	2.66672064364
ENSG00000008988	1.70906240648	4.000058602
ENSG00000009307	0.0069012080685	2.40005418124
ENSG00000009335	-0.58872571265	0.740794899622
ENSG00000009413	-0.51005130587	0.746720702794
ENSG00000009709	0.505293106196	0.533387297596
ENSG00000009724	-1.92043353337	0.411750698243
ENSG00000009765	0.0607355045673	0.0204135757264
ENSG00000009780	0.257550384089	0.359842291836
ENSG00000009790	-2.53746945198	2.03179998739
ENSG00000009830	-0.553189142232	0.318555344302
ENSG00000009844	-0.791531318001	2.18187221371
ENSG00000009950	-1.43493426303	2.09529444641
ENSG00000009954	-1.60892617845	2.08005387593
ENSG00000010017	-0.347892069021	2.28576850307
ENSG00000010030	0.986635553065	0.122607987807
ENSG00000010072	-0.510125044862	0.746720569941
ENSG00000010165	-2.90338214097	2.02203194675
ENSG00000010219	-0.817585527322	0.311084721151
ENSG00000010244	-1.43538994972	2.09529198818
ENSG00000010256	-0.78870962739	0.727326779948
ENSG00000010270	0.760627471684	0.952434945892
ENSG00000010278	-0.58607293762	2.22227608737
ENSG00000010282	-2.28599160211	2.04087039976
ENSG00000010292	-0.531359322609	0.0894436707062
ENSG00000010295	-2.66455729675	2.02822338496
ENSG00000010310	1.08801249399	0.0622592171584
ENSG00000010318	-0.953255020905	2.15390013289
ENSG00000010319	-1.22022469141	0.30257556007
ENSG00000010322	-0.43550952583	0.251262019103
ENSG00000010327	-0.919844426941	0.0617328101318
ENSG00000010361	0.51495787994	0.296351224966
ENSG00000010379	0.202025703635	0.00815590618339
ENSG00000010539	0.257550750095	0.279419421332
ENSG00000010610	-1.82482012962	2.06457029166
ENSG00000010626	-1.2230926875	0.705936266064
ENSG00000010704	-1.88645065949	2.06065989689
ENSG00000010803	-0.00984280394473	0.800054102954
ENSG00000010810	0.763324030802	0.952434790849
ENSG00000010818	1.09955483811	1.06672054356
ENSG00000010932	-3.03001030453	2.01947163461
ENSG00000011007	1.60857649706	4.00005382301
ENSG00000011009	-0.656192344006	0.735686762428
ENSG00000011021	-0.492689744794	0.448834510417
ENSG00000011028	1.05697726623	0.165923917944
ENSG00000011083	-2.6557885518	2.02822315086
ENSG00000011105	-0.590296808678	2.22227775092
ENSG00000011114	-0.594386062457	0.44449871583
ENSG00000011132	-2.36536398433	2.03779076636
ENSG00000011143	-1.37366966215	0.420256074225
ENSG00000011198	-1.43434009058	2.09529192315
ENSG00000011243	-1.08477856799	2.13338790645
ENSG00000011258	1.61058551895	4.00005381465
ENSG00000011260	-0.79190403733	0.727326801471
ENSG00000011275	-0.728242697936	0.73123679393
ENSG00000011295	-0.973410176446	0.165460987531
ENSG00000011304	1.64144828799	1.33338959081
ENSG00000011332	0.501487204495	0.888943330328
ENSG00000011347	0.517511530788	2.66672151679
ENSG00000011376	-0.864822901519	0.309864580675
ENSG00000011405	-1.46299164916	0.697490061692
ENSG00000011422	-1.60929409286	2.08005393493
ENSG00000011426	-0.307711650872	0.255063172411
ENSG00000011451	0.755872284611	0.952435184001
ENSG00000011454	-0.593850192182	2.22227633229
ENSG00000011465	1.77833006809	0.335718165855
ENSG00000011478	-0.101497721591	0.337050691892
ENSG00000011485	-1.32716483803	2.10532015991
ENSG00000011523	-0.545866628584	0.446565783455
ENSG00000011566	-0.334449244912	0.457197569501
ENSG00000011590	0.291574766826	0.505318879873
ENSG00000011600	-0.330341219349	2.28576988377
ENSG00000011638	-2.05331654067	2.05133587864
ENSG00000012048	-1.20775778439	0.1413554753
ENSG00000012061	-1.99592025704	2.05410813246
ENSG00000012124	-0.336634306068	0.457196877374
ENSG00000012223	-1.07813826618	0.164371376645
ENSG00000012232	-2.1977003788	2.04449830022
ENSG00000012504	-0.786239746038	2.18187209086
ENSG00000012660	-0.592463668458	2.22227610371
ENSG00000012779	-1.52530753712	2.08701066294
ENSG00000012822	-2.65952736605	0.289809675653
ENSG00000012963	-1.09792948321	2.1333872513
ENSG00000012983	0.754434651026	0.952435268184
ENSG00000013016	-0.426276865456	0.753677077808
ENSG00000013275	-0.124228811135	0.784367646045
ENSG00000013288	-1.7459352768	0.41404010161
ENSG00000013293	-1.10300764227	2.13338740637
ENSG00000013306	-0.903854333393	0.720775012328
ENSG00000013364	0.650342381903	0.0367719593676
ENSG00000013374	-1.76391947569	2.06901977148
ENSG00000013375	-1.05330271809	0.713232222472
ENSG00000013392	-2.10319274567	2.04883429947
ENSG00000013441	-1.05328518988	0.713232402248
ENSG00000013503	-0.932443018658	0.30824016569
ENSG00000013523	-0.850923759793	0.0701104536042
ENSG00000013561	-0.902454935212	0.720774568521
ENSG00000013573	-1.07622208303	0.142520026607
ENSG00000013583	-0.599886938356	2.22227650944
ENSG00000013588	-1.1713353958	0.0401134187752
ENSG00000013725	-1.61012876189	2.08005452819
ENSG00000013810	-2.56990309527	2.03082318253
ENSG00000014123	-0.922556302667	0.196471235289
ENSG00000014138	-2.32327846471	2.03926965476
ENSG00000014164	-0.121257030922	0.784368683915
ENSG00000014216	-0.158368605959	0.334548996185
ENSG00000014257	-3.71441757678	2.00981005109
ENSG00000014641	-0.587616210866	2.22227605287
ENSG00000014824	-0.396575539872	0.454108265035
ENSG00000014914	-0.871727858968	0.197139325985
ENSG00000014919	-2.30576288153	0.679965789659
ENSG00000015133	-1.13369756191	0.70927545853
ENSG00000015153	0.491587692537	2.66672097277
ENSG00000015171	-0.958600118454	2.15390012758
ENSG00000015413	0.29544261966	0.0237589614967
ENSG00000015475	1.00929802937	0.0157917046717
ENSG00000015479	0.510807678741	2.66672050142
ENSG00000015520	-1.66976062688	0.415091709408
ENSG00000015532	-1.41658711936	2.09529299941
ENSG00000015592	-0.343868921431	2.28576860607
ENSG00000015676	-0.786045476171	2.18187222269
ENSG00000016082	1.60821735486	4.00005382623
ENSG00000016391	-1.63025744324	0.692695955655
ENSG00000016402	-2.10417903757	2.04883434696
ENSG00000016490	-0.957285517032	0.307746308418
ENSG00000016602	-2.18669564396	0.227314192531
ENSG00000016864	0.512657282333	0.205182110361
ENSG00000017260	-0.58738240671	2.22227613058
ENSG00000017373	0.00791352304367	2.40005594228
ENSG00000017427	0.758203251892	0.952434933766
ENSG00000017797	1.35639585762	0.169366694549
ENSG00000018189	-1.23538894424	2.11770116084
ENSG00000018236	-0.338432078483	0.761958667303
ENSG00000018280	-0.334596106181	0.326585291026
ENSG00000018408	0.00119246163287	2.40005381666
ENSG00000018510	-0.330906776571	2.28576833237
ENSG00000018625	-0.426946614862	0.753677459219
ENSG00000018699	-3.13753115308	2.01744558583
ENSG00000018869	-1.16154909987	0.19317218701
ENSG00000019102	-2.41758665056	2.03514309047
ENSG00000019144	-1.75105808069	2.06902025862
ENSG00000019169	-2.26991664341	0.68051455214
ENSG00000019186	-0.971370862864	0.307273801076
ENSG00000019485	1.58855224244	4.0000540385
ENSG00000019505	-0.961607871801	2.15390007475
ENSG00000019549	2.70641647049	2.66672049661
ENSG00000019582	-1.75977725205	2.06901954845
ENSG00000019991	-1.10002252343	2.13338720234
ENSG00000019995	1.09920437359	1.06672050319
ENSG00000020129	-1.09854937354	2.13338726172
ENSG00000020181	0.410474130635	0.235927484397
ENSG00000020256	-1.43692045329	2.09529206011
ENSG00000020426	0.427929924357	0.291241993676
ENSG00000020577	-0.924069714609	0.0554601604891
ENSG00000020633	1.61001188032	4.00005381979
ENSG00000020922	-1.99980629188	0.684738705423
ENSG00000021300	-0.961945788502	2.15390110895
ENSG00000021355	0.000206724849962	0.480053931938
ENSG00000021461	-0.0909086047313	0.112683549419
ENSG00000021488	-0.853166111876	0.166972017816
ENSG00000021574	-0.342830738883	2.28576843992
ENSG00000021645	9.86697524189e-05	2.40005382164
ENSG00000021762	-1.50127396059	2.08701182888
ENSG00000021776	-0.423058936973	0.753677628508
ENSG00000021826	0.0265703154547	0.160784509715
ENSG00000021852	-1.54102310897	0.0834963183329
ENSG00000022277	0.251754500123	0.22838431289
ENSG00000022355	1.60878123681	0.307746269221
ENSG00000022556	-0.892520286601	0.0866113932291
ENSG00000022567	0.76235678667	0.317514505031
ENSG00000022840	-1.48049420591	0.190102968253
ENSG00000022976	-2.62333726317	2.02903987134
ENSG00000023041	-2.10684423183	2.04883446055
ENSG00000023171	-0.792912612772	2.18187210486
ENSG00000023191	1.2091033112	0.0675392085093
ENSG00000023228	-2.56748518182	2.03082313893
ENSG00000023287	0.271700258473	0.50531747765
ENSG00000023318	-0.00109085674617	2.40005407241
ENSG00000023330	-1.01602301929	0.429039516136
ENSG00000023445	-0.795636368983	2.18187223382
ENSG00000023516	0.257704224605	0.359842536293
ENSG00000023572	0.510573197543	2.66672075345
ENSG00000023608	-0.485694755051	0.0147538950773
ENSG00000023697	-1.70533376796	2.07412879952
ENSG00000023734	-0.961935275867	2.15390024768
ENSG00000023839	1.61006403104	0.00985919846609
ENSG00000023892	-0.327942785079	2.28576853818
ENSG00000023902	-0.956382775613	2.15390003494
ENSG00000023909	-0.000413002398591	2.40005386246
ENSG00000024048	-0.339124937569	0.457196946091
ENSG00000024422	0.0610822709854	2.40005796839
ENSG00000024526	-2.54164986248	2.03180023709
ENSG00000024862	-1.04074780846	0.305970511607
ENSG00000025039	0.512474598684	2.66672046717
ENSG00000025156	-0.793030951608	2.18187222483
ENSG00000025293	0.306108076927	0.848538974423
ENSG00000025423	-1.22350505783	0.423583491398
ENSG00000025434	-0.891908052578	0.432840878902
ENSG00000025708	-1.52794560375	2.0870107259
ENSG00000025770	0.457258153376	0.239016642354
ENSG00000025772	0.144849409366	0.820566653921
ENSG00000025796	0.515887625955	0.296350430443
ENSG00000025800	-0.335996917341	2.28576810397
ENSG00000026025	0.00133671868971	2.4000538516
ENSG00000026103	0.00398673414247	2.40005394652
ENSG00000026297	-1.333180667	2.10531699549
ENSG00000026508	1.12935159145	0.0830820991269
ENSG00000026559	2.73249011292	2.66672256411
ENSG00000026652	-1.42944433705	2.09529269255
ENSG00000026751	-1.7597658256	2.06901948033
ENSG00000026950	-0.447541816948	0.451336227497
ENSG00000027001	-1.00629512145	0.195295423005
ENSG00000027075	1.09731639799	1.0667206388
ENSG00000027644	0.747707833232	0.0424839463307
ENSG00000027697	1.06465908985	0.287135398579
ENSG00000027847	0.57957631763	0.143053597606
ENSG00000027869	-0.431021101585	0.753677874567
ENSG00000028116	-1.68054604207	0.415091758205
ENSG00000028137	-0.333603806608	2.28576932424
ENSG00000028203	-1.69234493915	2.0741285166
ENSG00000028277	1.59481185286	4.00005478773
ENSG00000028310	-1.21809574615	2.11770116788
ENSG00000028528	0.847710673761	0.419101471681
ENSG00000028839	2.70090715213	2.66672078896
ENSG00000029153	-3.11740974287	2.01775314111
ENSG00000029363	-0.598105735954	2.22227711774
ENSG00000029364	0.00117443510626	2.40005381199
ENSG00000029534	0.733326095003	0.0173627444244
ENSG00000029559	-0.829404484575	0.435141812056
ENSG00000029639	-0.575194765599	0.130946004169
ENSG00000029725	-0.588317297717	2.22227617534
ENSG00000030066	-1.10284329294	0.426721066449
ENSG00000030110	-0.933108779058	0.308240057806
ENSG00000030304	-2.59761461131	2.02990474742
ENSG00000030419	2.50035980336	0.026066853044
ENSG00000030582	0.355940700307	0.233154659938
ENSG00000031003	-0.117295545619	0.78436825299
ENSG00000031081	-1.61041384405	2.08005420079
ENSG00000031691	-1.81306164504	0.295071446835
ENSG00000031698	0.512232862763	2.66672047175
ENSG00000031823	-0.0244540967749	2.40005410526
ENSG00000032219	-0.443731692427	0.0139210163523
ENSG00000032389	-1.43434915531	2.09529191599
ENSG00000032444	-0.534117302029	0.106342849288
ENSG00000032742	-1.01732755196	0.715501470878
ENSG00000033011	-2.42926212735	2.03514196269
ENSG00000033030	-0.578865017483	2.22227695187
ENSG00000033050	1.2751389357	0.685768207267
ENSG00000033100	-0.599382376026	0.0821620346038
ENSG00000033122	0.289456538683	0.0939304096512
ENSG00000033170	0.847594412299	0.419101542908
ENSG00000033178	-0.890722483647	0.309298198513
ENSG00000033327	-0.00332813525928	2.40005405609
ENSG00000033627	-0.787721594484	2.18187203155
ENSG00000033800	1.61038823997	4.00005380917
ENSG00000033867	-0.244448773247	0.77198401621
ENSG00000034053	1.02666178282	0.622276286044
ENSG00000034239	0.849469560663	0.419101725456
ENSG00000034510	1.61024517787	1.33338716552
ENSG00000034533	-0.701212371519	0.129397248215
ENSG00000034677	-0.335051966981	0.457196816985
ENSG00000034693	-1.82338072633	2.06457008386
ENSG00000034713	-1.52138476215	2.08701050827
ENSG00000034971	0.799266405298	0.0146811175068
ENSG00000035115	-2.00572069012	0.684738630011
ENSG00000035141	-0.288726343398	0.20926997539
ENSG00000035403	-0.586373027116	0.444498494293
ENSG00000035499	-1.18785777051	0.707537180567
ENSG00000035664	-1.98817504985	2.05410867674
ENSG00000035681	0.812924163571	0.0708125021475
ENSG00000035687	-0.33836238367	2.28576825592
ENSG00000035720	-1.22726588378	0.705936405626
ENSG00000035862	0.515518885156	2.66672069679
ENSG00000035928	-2.00117446325	2.05410797783
ENSG00000036054	-1.94976067774	2.05719689362
ENSG00000036257	0.507918605608	2.66672078229
ENSG00000036448	-1.66420698451	0.0830981951529
ENSG00000036530	-0.783678915311	2.1818721601
ENSG00000036549	0.509892097077	2.66672050722
ENSG00000036565	-1.50131528175	0.696571559186
ENSG00000036672	-0.579088087989	0.740795151813
ENSG00000036828	-0.586198380185	2.22227609091
ENSG00000037042	-1.37108106236	0.700618970852
ENSG00000037241	-1.75664753501	2.06901933374
ENSG00000037280	0.6755925489	0.120910369784
ENSG00000037474	-0.157315225077	0.33454877682
ENSG00000037637	-0.511157942184	0.746720550171
ENSG00000037749	-0.65870636362	0.735686120131
ENSG00000037757	-1.33782148807	0.701809636425
ENSG00000037897	-1.94583831417	2.0571967346
ENSG00000037965	-0.00379119205613	2.40005396309
ENSG00000038002	-2.53232405009	2.03179989027
ENSG00000038210	-1.82706960212	2.06457009036
ENSG00000038219	-0.793756727529	0.727326891411
ENSG00000038274	-0.588199593153	2.22227607502
ENSG00000038295	-0.237493839898	0.771983710171
ENSG00000038358	0.130747667833	0.35028484434
ENSG00000038382	-0.503660867241	0.448834987543
ENSG00000038427	-0.337553342157	0.761958797712
ENSG00000038532	0.260968013466	0.359843360767
ENSG00000038945	-0.0973463236874	0.00507169270936
ENSG00000039068	-0.954210529717	2.15390000818
ENSG00000039123	0.967371063287	0.339923520737
ENSG00000039139	0.208635039233	0.0210016834727
ENSG00000039319	0.632993532551	0.0586075939538
ENSG00000039523	-2.10863723792	2.04883476957
ENSG00000039537	-1.11697790858	0.0318752970992
ENSG00000039560	0.65714977187	0.55390038533
ENSG00000039600	-0.00213791419289	2.40005385863
ENSG00000039650	0.163903744489	0.190264363109
ENSG00000039987	-0.782999387065	0.436417774287
ENSG00000040199	0.724769160914	0.134507776597
ENSG00000040275	-1.33142131794	0.162063401224
ENSG00000040341	-0.770082471223	2.18187301663
ENSG00000040487	-2.32091269428	2.03926967719
ENSG00000040531	-3.01888376829	2.01947158558
ENSG00000040608	0.513992876106	2.66672345356
ENSG00000040633	-0.00450837838874	2.40005412768
ENSG00000040731	-1.22977833618	2.11770210564
ENSG00000040933	1.08160392587	1.0667219371
ENSG00000041353	0.308537786249	0.848538724186
ENSG00000041357	-1.53113107897	2.08701070583
ENSG00000041515	1.44923713337	0.0480068539247
ENSG00000041802	-1.32914083854	0.421106831971
ENSG00000041880	-2.75305693531	0.675231621075
ENSG00000041982	-0.889010462677	0.432841258996
ENSG00000041988	-0.52081381116	0.448835307459
ENSG00000042062	3.64506750629	0.0141931014064
ENSG00000042088	-1.61141985043	0.41605401718
ENSG00000042286	-1.32290978351	0.701809444067
ENSG00000042304	1.59401880384	4.00005436669
ENSG00000042317	-0.930350066058	0.166021483495
ENSG00000042429	-2.59390369011	2.0299048113
ENSG00000042445	1.02350921651	0.00560850337235
ENSG00000042493	-1.80112052771	0.688698904554
ENSG00000042753	0.515586788913	2.6667206524
ENSG00000042781	-0.865690629688	0.0344847192203
ENSG00000042813	-1.82461232729	2.0645701581
ENSG00000042832	-0.187682466112	0.0311359389574
ENSG00000042980	-3.22114194599	2.01605412935
ENSG00000043039	-2.35184778528	2.03779032167
ENSG00000043143	-0.593440096619	2.22227630664
ENSG00000043355	1.6112120826	4.00005379456
ENSG00000043462	0.763753642411	0.952434767679
ENSG00000043514	0.860761678651	0.0265831186885
ENSG00000043591	-0.576944922386	2.22227788021
ENSG00000044012	-0.00125211537633	2.40005441709
ENSG00000044090	-1.14109186559	0.709273744168
ENSG00000044115	-1.43504859107	2.09529199722
ENSG00000044459	0.458481383473	0.0070345871438
ENSG00000044524	-0.080087620487	0.47412807971
ENSG00000044574	-1.10156622121	2.13338731556
ENSG00000046604	-0.661543755346	0.245264760158
ENSG00000046889	2.21782560413	0.0402128372626
ENSG00000047056	-1.09622651216	2.13338739392
ENSG00000047188	-1.14441862056	0.709273798296
ENSG00000047249	-1.68332723883	2.07412817727
ENSG00000047315	0.00075560296661	0.480053985239
ENSG00000047346	-0.586945256715	0.317514617091
ENSG00000047365	-0.726671026532	0.199571782549
ENSG00000047410	-0.122749303644	0.784367810204
ENSG00000047457	-1.07110776355	0.427451138941
ENSG00000047578	-0.856561912982	0.0748849472998
ENSG00000047579	-3.48250429493	2.01232394116
ENSG00000047617	-3.65887617059	2.01041692987
ENSG00000047621	-2.39619459212	2.03641823462
ENSG00000047849	-1.88466458914	2.06066015028
ENSG00000047932	-2.01237782945	2.05410839162
ENSG00000047936	-0.566236477228	0.0391340445097
ENSG00000048028	-1.04410101238	0.428223001506
ENSG00000048052	-0.125802224139	0.78436772085
ENSG00000048140	-1.94458461636	2.05719773102
ENSG00000048162	-1.99980168065	2.05410793403
ENSG00000048342	2.05800276713	0.0337452734879
ENSG00000048392	-1.43449094938	2.09529206736
